Id,SeqNo,TradeDate,TimeStamp,TradePrice,TradeSize,AskPrice,AskSize,BidPrice,BidSize,Type
Security_86,41,8360,41157000,,-2147483648,29.1875,700,,-2147483648,Q
Security_39,37,8360,41163000,76.0312,3500,,-2147483648,,-2147483648,CT
Security_21,30,8360,41165000,11.875,7200,,-2147483648,,-2147483648,T
Security_60,45,8360,41168000,,-2147483648,72.0938,7900,,-2147483648,Q
Security_17,35,8360,41170000,76.1562,4700,,-2147483648,,-2147483648,CT
Security_24,44,8360,41171000,46.0938,9300,,-2147483648,,-2147483648,CT
Security_96,36,8360,41173000,,-2147483648,,-2147483648,-0.0312,4100,Q
Security_59,38,8360,41174000,,-2147483648,,-2147483648,90.1562,5400,Q
Security_68,38,8360,41174000,,-2147483648,33.125,3900,,-2147483648,Q
Security_73,43,8360,41175000,66.0312,8500,,-2147483648,,-2147483648,CT
Security_12,34,8360,41177000,,-2147483648,20.0,6000,,-2147483648,Q
Security_80,25,8360,41178000,,-2147483648,80.0312,5500,,-2147483648,Q
Security_27,46,8360,41179000,31.125,6300,,-2147483648,,-2147483648,CT
Security_86,42,8360,41180000,,-2147483648,,-2147483648,29.0625,9400,Q
Security_72,33,8360,41183000,,-2147483648,,-2147483648,80.7812,9800,Q
Security_14,26,8360,41183000,82.1562,6200,,-2147483648,,-2147483648,CT
Security_0,46,8360,41184000,,-2147483648,95.125,5800,,-2147483648,Q
Security_31,30,8360,41189000,68.0312,2700,,-2147483648,,-2147483648,T
Security_51,42,8360,41189000,31.9688,8600,,-2147483648,,-2147483648,T
Security_24,45,8360,41197000,,-2147483648,46.1875,6800,,-2147483648,Q
Security_51,43,8360,41198000,31.9688,3700,,-2147483648,,-2147483648,T
Security_24,46,8360,41199000,,-2147483648,46.125,3800,,-2147483648,Q
Security_56,30,8360,41207000,25.1562,2400,,-2147483648,,-2147483648,CT
Security_55,39,8360,41210000,,-2147483648,27.125,6600,,-2147483648,Q
Security_19,36,8360,41212000,1.0938,5400,,-2147483648,,-2147483648,CT
Security_18,34,8360,41215000,,-2147483648,,-2147483648,44.9688,5000,Q
Security_17,36,8360,41217000,76.1562,9900,,-2147483648,,-2147483648,T
Security_65,38,8360,41221000,,-2147483648,54.125,3400,,-2147483648,Q
Security_34,36,8360,41222000,52.1562,1800,,-2147483648,,-2147483648,T
Security_40,36,8360,41223000,10.0938,3400,,-2147483648,,-2147483648,CT
Security_87,35,8360,41223000,,-2147483648,,-2147483648,98.0625,7200,Q
Security_44,33,8360,41224000,15.125,7300,,-2147483648,,-2147483648,T
Security_96,37,8360,41230000,-0.0312,6500,,-2147483648,,-2147483648,CT
Security_53,27,8360,41233000,,-2147483648,20.9688,7300,,-2147483648,Q
Security_54,38,8360,41234000,27.0,700,,-2147483648,,-2147483648,CT
Security_37,38,8360,41237000,,-2147483648,,-2147483648,97.0,5000,Q
Security_54,39,8360,41240000,,-2147483648,27.0625,3000,,-2147483648,Q
Security_16,46,8360,41244000,,-2147483648,,-2147483648,97.25,7200,Q
Security_5,40,8360,41247000,,-2147483648,,-2147483648,43.0312,400,Q
Security_68,39,8360,41250000,,-2147483648,,-2147483648,33.0938,100,Q
Security_9,34,8360,41253000,61.0312,6300,,-2147483648,,-2147483648,T
Security_7,36,8360,41254000,,-2147483648,,-2147483648,46.9062,5200,Q
Security_28,31,8360,41255000,,-2147483648,94.0625,2200,,-2147483648,Q
Security_93,35,8360,41256000,,-2147483648,73.125,2600,,-2147483648,Q
Security_13,34,8360,41256000,27.0938,7700,,-2147483648,,-2147483648,CT
Security_2,32,8360,41258000,,-2147483648,90.125,2200,,-2147483648,Q
Security_99,26,8360,41262000,86.875,1900,,-2147483648,,-2147483648,T
Security_99,27,8360,41263000,,-2147483648,,-2147483648,86.9062,6100,Q
Security_94,37,8360,41268000,67.0312,2500,,-2147483648,,-2147483648,CT
Security_47,41,8360,41269000,63.0938,4400,,-2147483648,,-2147483648,CT
Security_54,40,8360,41269000,,-2147483648,,-2147483648,27.0,3200,Q
Security_87,36,8360,41270000,,-2147483648,,-2147483648,98.0625,4600,Q
Security_82,36,8360,41270000,,-2147483648,,-2147483648,31.0,4600,Q
Security_55,40,8360,41273000,27.0938,7900,,-2147483648,,-2147483648,T
Security_25,25,8360,41277000,74.9688,300,,-2147483648,,-2147483648,CT
Security_36,50,8360,41277000,,-2147483648,,-2147483648,51.0,6400,Q
Security_31,31,8360,41279000,68.0312,2300,,-2147483648,,-2147483648,T
Security_57,28,8360,41280000,64.0312,7300,,-2147483648,,-2147483648,T
Security_81,31,8360,41287000,,-2147483648,95.1875,9700,,-2147483648,Q
Security_17,37,8360,41288000,76.1562,5000,,-2147483648,,-2147483648,T
Security_96,38,8360,41288000,,-2147483648,,-2147483648,0.0312,1900,Q
Security_27,47,8360,41289000,31.125,1900,,-2147483648,,-2147483648,T
Security_5,41,8360,41290000,43.0312,7500,,-2147483648,,-2147483648,T
Security_30,35,8360,41293000,,-2147483648,,-2147483648,21.9062,4900,Q
Security_49,39,8360,41294000,,-2147483648,62.0938,4900,,-2147483648,Q
Security_62,25,8360,41295000,,-2147483648,52.875,3900,,-2147483648,Q
Security_92,36,8360,41295000,2.1875,1100,,-2147483648,,-2147483648,T
Security_14,27,8360,41296000,,-2147483648,82.1875,5700,,-2147483648,Q
Security_31,32,8360,41298000,68.0312,5200,,-2147483648,,-2147483648,T
Security_4,31,8360,41300000,62.0938,3900,,-2147483648,,-2147483648,T
Security_40,37,8360,41303000,10.0938,3300,,-2147483648,,-2147483648,T
Security_88,32,8360,41304000,,-2147483648,,-2147483648,32.0625,8300,Q
Security_78,28,8360,41305000,67.9062,8900,,-2147483648,,-2147483648,T
Security_70,41,8360,41306000,61.0312,6500,,-2147483648,,-2147483648,CT
Security_70,42,8360,41306000,,-2147483648,61.0312,9300,,-2147483648,Q
Security_97,36,8360,41307000,84.0,7000,,-2147483648,,-2147483648,CT
Security_29,31,8360,41308000,,-2147483648,11.375,1900,,-2147483648,Q
Security_53,28,8360,41312000,20.9688,6800,,-2147483648,,-2147483648,T
Security_98,31,8360,41313000,23.0312,2400,,-2147483648,,-2147483648,CT
Security_68,40,8360,41314000,33.0938,4300,,-2147483648,,-2147483648,T
Security_29,32,8360,41316000,11.2812,2600,,-2147483648,,-2147483648,T
Security_11,41,8360,41319000,,-2147483648,73.2188,2400,,-2147483648,Q
Security_54,41,8360,41322000,,-2147483648,,-2147483648,26.9688,2200,Q
Security_54,42,8360,41324000,26.9688,3500,,-2147483648,,-2147483648,T
Security_48,36,8360,41329000,,-2147483648,63.0938,9400,,-2147483648,Q
Security_7,37,8360,41330000,,-2147483648,,-2147483648,46.9688,6900,Q
Security_41,33,8360,41331000,16.1562,3900,,-2147483648,,-2147483648,CT
Security_70,43,8360,41334000,,-2147483648,,-2147483648,61.0312,8000,Q
Security_90,37,8360,41337000,49.9688,3300,,-2147483648,,-2147483648,CT
Security_66,30,8360,41340000,3.0938,2500,,-2147483648,,-2147483648,T
Security_27,48,8360,41343000,,-2147483648,31.125,1000,,-2147483648,Q
Security_37,39,8360,41344000,97.0,2100,,-2147483648,,-2147483648,T
Security_14,28,8360,41346000,82.1562,2500,,-2147483648,,-2147483648,T
Security_1,32,8360,41350000,3.9375,8200,,-2147483648,,-2147483648,T
Security_30,36,8360,41352000,21.9062,6300,,-2147483648,,-2147483648,CT
Security_90,38,8360,41353000,,-2147483648,,-2147483648,49.9688,2500,Q
Security_7,38,8360,41359000,46.9688,5900,,-2147483648,,-2147483648,CT
Security_53,29,8360,41361000,,-2147483648,21.0,3800,,-2147483648,Q
Security_16,47,8360,41362000,97.25,7800,,-2147483648,,-2147483648,T
Security_50,31,8360,41363000,,-2147483648,43.2812,4700,,-2147483648,Q
Security_26,25,8360,41365000,,-2147483648,5.0,4100,,-2147483648,Q
Security_76,29,8360,41367000,,-2147483648,83.1562,6200,,-2147483648,Q
Security_15,31,8360,41367000,,-2147483648,31.25,2500,,-2147483648,Q
Security_82,37,8360,41368000,31.0,9000,,-2147483648,,-2147483648,CT
Security_78,29,8360,41376000,67.9062,600,,-2147483648,,-2147483648,T
Security_18,35,8360,41380000,,-2147483648,45.0625,6500,,-2147483648,Q
Security_31,33,8360,41380000,68.0312,6800,,-2147483648,,-2147483648,CT
Security_60,46,8360,41389000,,-2147483648,,-2147483648,72.0312,4700,Q
Security_22,40,8360,41394000,,-2147483648,,-2147483648,17.9375,4300,Q
Security_22,41,8360,41397000,,-2147483648,,-2147483648,18.0,7300,Q
Security_39,38,8360,41398000,76.0312,5600,,-2147483648,,-2147483648,T
Security_42,29,8360,41409000,,-2147483648,,-2147483648,41.0625,6700,Q
Security_16,48,8360,41415000,,-2147483648,97.3438,8000,,-2147483648,Q
Security_41,34,8360,41415000,,-2147483648,,-2147483648,16.1875,7100,Q
Security_84,33,8360,41427000,,-2147483648,,-2147483648,45.9688,9700,Q
Security_57,29,8360,41432000,64.0312,1000,,-2147483648,,-2147483648,T
Security_84,34,8360,41433000,45.9688,4900,,-2147483648,,-2147483648,CT
Security_38,43,8360,41435000,28.8438,6400,,-2147483648,,-2147483648,CT
Security_57,30,8360,41438000,,-2147483648,64.0625,1600,,-2147483648,Q
Security_53,30,8360,41440000,20.9688,6300,,-2147483648,,-2147483648,T
Security_40,38,8360,41441000,10.0938,1300,,-2147483648,,-2147483648,T
Security_26,26,8360,41446000,,-2147483648,5.0,3300,,-2147483648,Q
Security_87,37,8360,41447000,98.0625,4000,,-2147483648,,-2147483648,CT
Security_20,42,8360,41447000,55.1875,4700,,-2147483648,,-2147483648,CT
Security_11,42,8360,41454000,73.2188,4500,,-2147483648,,-2147483648,T
Security_14,29,8360,41455000,,-2147483648,82.1562,6000,,-2147483648,Q
Security_87,38,8360,41458000,,-2147483648,,-2147483648,98.0938,6100,Q
Security_75,36,8360,41460000,,-2147483648,35.25,1800,,-2147483648,Q
Security_2,33,8360,41462000,90.0625,5400,,-2147483648,,-2147483648,CT
Security_74,40,8360,41462000,,-2147483648,,-2147483648,92.9062,700,Q
Security_54,43,8360,41473000,,-2147483648,,-2147483648,26.9688,7200,Q
Security_53,31,8360,41474000,20.9688,2700,,-2147483648,,-2147483648,T
Security_57,31,8360,41478000,64.0312,9800,,-2147483648,,-2147483648,T
Security_39,39,8360,41488000,76.0312,7800,,-2147483648,,-2147483648,CT
Security_19,37,8360,41497000,1.0938,6100,,-2147483648,,-2147483648,T
Security_43,34,8360,41500000,10.125,8800,,-2147483648,,-2147483648,T
Security_95,42,8360,41503000,,-2147483648,1.2188,6400,,-2147483648,Q
Security_27,49,8360,41510000,,-2147483648,31.1562,4100,,-2147483648,Q
Security_63,35,8360,41513000,,-2147483648,,-2147483648,15.0625,4600,Q
Security_40,39,8360,41517000,10.0938,4000,,-2147483648,,-2147483648,T
Security_30,37,8360,41523000,,-2147483648,21.9375,1300,,-2147483648,Q
Security_54,44,8360,41523000,,-2147483648,27.0312,4300,,-2147483648,Q
Security_47,42,8360,41524000,,-2147483648,63.125,1900,,-2147483648,Q
Security_98,32,8360,41525000,,-2147483648,23.0312,8100,,-2147483648,Q
Security_54,45,8360,41530000,,-2147483648,,-2147483648,27.0,4300,Q
Security_36,51,8360,41531000,51.0,7300,,-2147483648,,-2147483648,T
Security_98,33,8360,41541000,,-2147483648,,-2147483648,23.0938,5000,Q
Security_15,32,8360,41560000,31.1875,9500,,-2147483648,,-2147483648,CT
Security_77,41,8360,41562000,,-2147483648,,-2147483648,48.9062,7600,Q
Security_82,38,8360,41568000,,-2147483648,31.0938,9300,,-2147483648,Q
Security_26,27,8360,41568000,,-2147483648,,-2147483648,4.9688,6500,Q
Security_10,35,8360,41575000,70.0312,8700,,-2147483648,,-2147483648,T
Security_99,28,8360,41575000,86.9062,9800,,-2147483648,,-2147483648,T
Security_16,49,8360,41576000,,-2147483648,97.25,1000,,-2147483648,Q
Security_40,40,8360,41576000,10.0938,9900,,-2147483648,,-2147483648,T
Security_100,39,8360,41577000,,-2147483648,34.25,2300,,-2147483648,Q
Security_75,37,8360,41579000,35.1875,9000,,-2147483648,,-2147483648,CT
Security_47,43,8360,41580000,,-2147483648,,-2147483648,63.0938,1800,Q
Security_44,34,8360,41583000,,-2147483648,15.1875,200,,-2147483648,Q
Security_72,34,8360,41585000,,-2147483648,,-2147483648,80.8125,700,Q
Security_42,30,8360,41586000,41.0625,8100,,-2147483648,,-2147483648,T
Security_56,31,8360,41591000,25.1562,9800,,-2147483648,,-2147483648,CT
Security_68,41,8360,41591000,,-2147483648,33.125,4500,,-2147483648,Q
Security_83,36,8360,41598000,82.1562,8900,,-2147483648,,-2147483648,T
Security_31,34,8360,41601000,,-2147483648,,-2147483648,68.0312,5500,Q
Security_12,35,8360,41601000,20.0,4500,,-2147483648,,-2147483648,T
Security_69,29,8360,41601000,76.9375,800,,-2147483648,,-2147483648,CT
Security_88,33,8360,41602000,,-2147483648,,-2147483648,32.0938,5400,Q
Security_25,26,8360,41603000,74.9688,4500,,-2147483648,,-2147483648,T
Security_78,30,8360,41604000,67.9062,6800,,-2147483648,,-2147483648,CT
Security_26,28,8360,41604000,,-2147483648,5.0625,1600,,-2147483648,Q
Security_60,47,8360,41613000,,-2147483648,72.0938,1200,,-2147483648,Q
Security_65,39,8360,41617000,,-2147483648,54.125,1800,,-2147483648,Q
Security_96,39,8360,41618000,,-2147483648,0.125,6600,,-2147483648,Q
Security_97,37,8360,41620000,84.0,5700,,-2147483648,,-2147483648,T
Security_84,35,8360,41624000,45.9688,4500,,-2147483648,,-2147483648,T
Security_2,34,8360,41625000,90.0625,5900,,-2147483648,,-2147483648,T
Security_66,31,8360,41628000,3.0938,700,,-2147483648,,-2147483648,T
Security_36,52,8360,41629000,51.0,9600,,-2147483648,,-2147483648,CT
Security_40,41,8360,41631000,,-2147483648,,-2147483648,10.1562,1900,Q
Security_15,33,8360,41634000,,-2147483648,,-2147483648,31.125,1000,Q
Security_58,26,8360,41637000,,-2147483648,49.0312,2100,,-2147483648,Q
Security_5,42,8360,41645000,43.0312,3700,,-2147483648,,-2147483648,CT
Security_32,32,8360,41652000,,-2147483648,,-2147483648,82.0,4900,Q
Security_39,40,8360,41655000,,-2147483648,,-2147483648,76.0,800,Q
Security_2,35,8360,41659000,90.0625,4200,,-2147483648,,-2147483648,CT
Security_39,41,8360,41659000,76.0,2100,,-2147483648,,-2147483648,CT
Security_92,37,8360,41661000,,-2147483648,,-2147483648,2.25,5300,Q
Security_79,40,8360,41661000,,-2147483648,39.1562,3800,,-2147483648,Q
Security_45,33,8360,41663000,,-2147483648,86.875,9300,,-2147483648,Q
Security_6,37,8360,41668000,58.0938,9600,,-2147483648,,-2147483648,T
Security_60,48,8360,41669000,72.0312,5300,,-2147483648,,-2147483648,T
Security_53,32,8360,41671000,,-2147483648,,-2147483648,20.9375,7800,Q
Security_70,44,8360,41672000,61.0312,7300,,-2147483648,,-2147483648,T
Security_85,39,8360,41673000,,-2147483648,27.5,5400,,-2147483648,Q
Security_65,40,8360,41674000,,-2147483648,,-2147483648,54.0,5000,Q
Security_74,41,8360,41680000,,-2147483648,92.9375,9300,,-2147483648,Q
Security_28,32,8360,41688000,,-2147483648,93.9688,2400,,-2147483648,Q
Security_97,38,8360,41689000,84.0,4700,,-2147483648,,-2147483648,CT
Security_78,31,8360,41693000,,-2147483648,68.0,2700,,-2147483648,Q
Security_4,32,8360,41694000,62.0938,8000,,-2147483648,,-2147483648,T
Security_10,36,8360,41700000,70.0312,8100,,-2147483648,,-2147483648,CT
Security_33,41,8360,41701000,68.875,7300,,-2147483648,,-2147483648,CT
Security_87,39,8360,41704000,98.0938,5000,,-2147483648,,-2147483648,CT
Security_89,40,8360,41706000,,-2147483648,85.1875,2600,,-2147483648,Q
Security_97,39,8360,41709000,84.0,8400,,-2147483648,,-2147483648,CT
Security_45,34,8360,41710000,,-2147483648,,-2147483648,86.8125,8500,Q
Security_4,33,8360,41712000,,-2147483648,62.1562,9000,,-2147483648,Q
Security_63,36,8360,41713000,,-2147483648,,-2147483648,15.0938,7300,Q
Security_55,41,8360,41714000,,-2147483648,27.125,6700,,-2147483648,Q
Security_52,36,8360,41717000,,-2147483648,,-2147483648,20.0938,3700,Q
Security_40,42,8360,41719000,10.1562,2700,,-2147483648,,-2147483648,T
Security_92,38,8360,41719000,,-2147483648,2.3438,5000,,-2147483648,Q
Security_76,30,8360,41721000,83.0625,3900,,-2147483648,,-2147483648,CT
Security_9,35,8360,41724000,,-2147483648,61.125,3900,,-2147483648,Q
Security_45,35,8360,41726000,86.8125,5500,,-2147483648,,-2147483648,T
Security_18,36,8360,41729000,44.9688,4100,,-2147483648,,-2147483648,T
Security_14,30,8360,41730000,82.1562,2300,,-2147483648,,-2147483648,CT
Security_95,43,8360,41732000,1.1562,1800,,-2147483648,,-2147483648,CT
Security_93,36,8360,41742000,,-2147483648,73.0938,7100,,-2147483648,Q
Security_83,37,8360,41749000,82.1562,8200,,-2147483648,,-2147483648,CT
Security_16,50,8360,41749000,97.25,6200,,-2147483648,,-2147483648,CT
Security_20,43,8360,41755000,55.1875,5400,,-2147483648,,-2147483648,T
Security_95,44,8360,41755000,,-2147483648,,-2147483648,1.1875,8600,Q
Security_63,37,8360,41757000,15.0938,6600,,-2147483648,,-2147483648,T
Security_8,44,8360,41760000,,-2147483648,,-2147483648,81.0938,7800,Q
Security_37,40,8360,41762000,97.0,8900,,-2147483648,,-2147483648,CT
Security_61,30,8360,41763000,53.0938,6700,,-2147483648,,-2147483648,T
Security_84,36,8360,41768000,45.9688,2100,,-2147483648,,-2147483648,T
Security_32,33,8360,41769000,82.0,5300,,-2147483648,,-2147483648,CT
Security_4,34,8360,41772000,62.0938,6100,,-2147483648,,-2147483648,T
Security_67,33,8360,41774000,,-2147483648,63.1562,8300,,-2147483648,Q
Security_68,42,8360,41780000,33.0938,3800,,-2147483648,,-2147483648,CT
Security_10,37,8360,41783000,70.0312,4000,,-2147483648,,-2147483648,CT
Security_34,37,8360,41786000,,-2147483648,,-2147483648,52.125,8600,Q
Security_71,39,8360,41787000,92.0,2200,,-2147483648,,-2147483648,CT
Security_52,37,8360,41789000,,-2147483648,20.1562,9800,,-2147483648,Q
Security_5,43,8360,41790000,,-2147483648,,-2147483648,43.0,5400,Q
Security_100,40,8360,41794000,34.25,6000,,-2147483648,,-2147483648,T
Security_53,33,8360,41795000,20.9375,2700,,-2147483648,,-2147483648,CT
Security_88,34,8360,41797000,32.0938,9500,,-2147483648,,-2147483648,CT
Security_65,41,8360,41804000,54.0,1800,,-2147483648,,-2147483648,T
Security_77,42,8360,41805000,,-2147483648,,-2147483648,48.9688,7400,Q
Security_94,38,8360,41806000,,-2147483648,67.125,8300,,-2147483648,Q
Security_63,38,8360,41809000,,-2147483648,15.125,2600,,-2147483648,Q
Security_15,34,8360,41810000,,-2147483648,31.1562,7000,,-2147483648,Q
Security_46,43,8360,41811000,,-2147483648,47.0625,4800,,-2147483648,Q
Security_47,44,8360,41812000,63.0938,8200,,-2147483648,,-2147483648,T
Security_91,35,8360,41814000,,-2147483648,42.0312,5900,,-2147483648,Q
Security_23,48,8360,41818000,53.0312,300,,-2147483648,,-2147483648,CT
Security_36,53,8360,41819000,51.0,5900,,-2147483648,,-2147483648,T
Security_94,39,8360,41820000,,-2147483648,,-2147483648,67.0,6200,Q
Security_33,42,8360,41821000,68.875,7600,,-2147483648,,-2147483648,T
Security_12,36,8360,41824000,,-2147483648,,-2147483648,20.0,900,Q
Security_60,49,8360,41824000,72.0312,7800,,-2147483648,,-2147483648,CT
Security_0,47,8360,41825000,95.0938,1100,,-2147483648,,-2147483648,CT
Security_69,30,8360,41825000,76.9375,6900,,-2147483648,,-2147483648,T
Security_52,38,8360,41826000,,-2147483648,,-2147483648,20.0938,4100,Q
Security_18,37,8360,41829000,44.9688,2100,,-2147483648,,-2147483648,CT
Security_39,42,8360,41833000,76.0,8900,,-2147483648,,-2147483648,CT
Security_23,49,8360,41834000,,-2147483648,53.125,9800,,-2147483648,Q
Security_29,33,8360,41836000,11.2812,4700,,-2147483648,,-2147483648,T
Security_72,35,8360,41836000,80.8125,8300,,-2147483648,,-2147483648,T
Security_19,38,8360,41845000,,-2147483648,1.125,4900,,-2147483648,Q
Security_14,31,8360,41847000,82.1562,1600,,-2147483648,,-2147483648,CT
Security_93,37,8360,41848000,73.0938,2300,,-2147483648,,-2147483648,T
Security_27,50,8360,41849000,,-2147483648,,-2147483648,31.0625,4100,Q
Security_97,40,8360,41850000,,-2147483648,84.0312,9100,,-2147483648,Q
Security_76,31,8360,41850000,,-2147483648,,-2147483648,83.0625,9400,Q
Security_84,37,8360,41853000,,-2147483648,46.0,1600,,-2147483648,Q
Security_12,37,8360,41860000,,-2147483648,,-2147483648,19.9688,4900,Q
Security_70,45,8360,41863000,,-2147483648,,-2147483648,61.0938,1100,Q
Security_43,35,8360,41867000,10.125,4800,,-2147483648,,-2147483648,CT
Security_38,44,8360,41870000,28.8438,2000,,-2147483648,,-2147483648,CT
Security_11,43,8360,41870000,,-2147483648,73.3125,8000,,-2147483648,Q
Security_64,37,8360,41874000,55.9688,5100,,-2147483648,,-2147483648,CT
Security_52,39,8360,41879000,,-2147483648,20.1875,7200,,-2147483648,Q
Security_26,29,8360,41880000,4.9688,9700,,-2147483648,,-2147483648,CT
Security_36,54,8360,41890000,51.0,2100,,-2147483648,,-2147483648,CT
Security_83,38,8360,41892000,82.1562,1200,,-2147483648,,-2147483648,T
Security_15,35,8360,41894000,,-2147483648,,-2147483648,31.1875,8300,Q
Security_35,37,8360,41894000,58.0625,600,,-2147483648,,-2147483648,T
Security_19,39,8360,41896000,,-2147483648,,-2147483648,1.125,7900,Q
Security_32,34,8360,41897000,,-2147483648,,-2147483648,82.0,9400,Q
Security_79,41,8360,41898000,39.0938,3400,,-2147483648,,-2147483648,T
Security_0,48,8360,41898000,95.0938,4900,,-2147483648,,-2147483648,CT
Security_4,35,8360,41902000,62.0938,6400,,-2147483648,,-2147483648,T
Security_51,44,8360,41904000,31.9688,9400,,-2147483648,,-2147483648,T
Security_41,35,8360,41905000,16.1875,3100,,-2147483648,,-2147483648,CT
Security_67,34,8360,41910000,,-2147483648,,-2147483648,63.125,5800,Q
Security_87,40,8360,41914000,,-2147483648,98.125,5300,,-2147483648,Q
Security_1,33,8360,41914000,3.9375,8800,,-2147483648,,-2147483648,CT
Security_16,51,8360,41919000,97.25,5500,,-2147483648,,-2147483648,T
Security_100,41,8360,41921000,,-2147483648,34.3125,6200,,-2147483648,Q
Security_69,31,8360,41931000,,-2147483648,76.9375,3200,,-2147483648,Q
Security_92,39,8360,41934000,,-2147483648,,-2147483648,2.25,1900,Q
Security_15,36,8360,41935000,31.1875,3800,,-2147483648,,-2147483648,CT
Security_60,50,8360,41935000,72.0312,6500,,-2147483648,,-2147483648,T
Security_60,51,8360,41935000,72.0312,6900,,-2147483648,,-2147483648,T
Security_88,35,8360,41936000,,-2147483648,32.125,2800,,-2147483648,Q
Security_74,42,8360,41940000,92.9062,6900,,-2147483648,,-2147483648,CT
Security_57,32,8360,41942000,,-2147483648,64.125,800,,-2147483648,Q
Security_66,32,8360,41945000,3.0938,9100,,-2147483648,,-2147483648,T
Security_90,39,8360,41947000,49.9688,9400,,-2147483648,,-2147483648,CT
Security_64,38,8360,41949000,,-2147483648,,-2147483648,55.9375,8500,Q
Security_95,45,8360,41951000,1.1875,7500,,-2147483648,,-2147483648,CT
Security_91,36,8360,41952000,42.0,7800,,-2147483648,,-2147483648,T
Security_68,43,8360,41954000,33.0938,1600,,-2147483648,,-2147483648,CT
Security_91,37,8360,41955000,42.0,3200,,-2147483648,,-2147483648,CT
Security_0,49,8360,41957000,95.0938,2200,,-2147483648,,-2147483648,CT
Security_72,36,8360,41962000,80.8125,1900,,-2147483648,,-2147483648,CT
Security_56,32,8360,41963000,,-2147483648,,-2147483648,25.125,1600,Q
Security_28,33,8360,41963000,93.9688,2000,,-2147483648,,-2147483648,CT
Security_57,33,8360,41965000,,-2147483648,64.125,4000,,-2147483648,Q
Security_60,52,8360,41966000,,-2147483648,72.125,9700,,-2147483648,Q
Security_98,34,8360,41968000,23.0938,5600,,-2147483648,,-2147483648,CT
Security_99,29,8360,41970000,86.9062,8000,,-2147483648,,-2147483648,T
Security_6,38,8360,41971000,,-2147483648,58.1562,4700,,-2147483648,Q
Security_90,40,8360,41974000,49.9688,1300,,-2147483648,,-2147483648,T
Security_93,38,8360,41976000,73.0938,1700,,-2147483648,,-2147483648,CT
Security_90,41,8360,41980000,,-2147483648,,-2147483648,50.0312,8100,Q
Security_70,46,8360,41980000,,-2147483648,61.0938,6700,,-2147483648,Q
Security_69,32,8360,41986000,,-2147483648,77.0312,4800,,-2147483648,Q
Security_3,40,8360,41987000,,-2147483648,,-2147483648,45.75,1400,Q
Security_51,45,8360,41988000,31.9688,4300,,-2147483648,,-2147483648,CT
Security_69,33,8360,41989000,76.9375,2000,,-2147483648,,-2147483648,T
Security_72,37,8360,41990000,80.8125,7200,,-2147483648,,-2147483648,T
Security_41,36,8360,41991000,16.1875,9300,,-2147483648,,-2147483648,T
Security_80,26,8360,41993000,,-2147483648,,-2147483648,80.0938,9800,Q
Security_63,39,8360,41993000,,-2147483648,15.1562,500,,-2147483648,Q
Security_68,44,8360,41996000,,-2147483648,,-2147483648,33.0312,1000,Q
Security_85,40,8360,42001000,27.4062,9600,,-2147483648,,-2147483648,T
Security_15,37,8360,42003000,,-2147483648,31.1875,7900,,-2147483648,Q
Security_42,31,8360,42005000,41.0625,2600,,-2147483648,,-2147483648,T
Security_23,50,8360,42006000,,-2147483648,,-2147483648,53.0312,9500,Q
Security_69,34,8360,42011000,76.9375,3300,,-2147483648,,-2147483648,T
Security_22,42,8360,42012000,18.0,7500,,-2147483648,,-2147483648,T
Security_80,27,8360,42013000,,-2147483648,80.1875,4200,,-2147483648,Q
Security_27,51,8360,42013000,,-2147483648,,-2147483648,31.0312,6200,Q
Security_21,31,8360,42014000,11.875,6900,,-2147483648,,-2147483648,T
Security_64,39,8360,42015000,,-2147483648,56.0312,1100,,-2147483648,Q
Security_92,40,8360,42017000,,-2147483648,2.2812,7800,,-2147483648,Q
Security_97,41,8360,42019000,84.0,4700,,-2147483648,,-2147483648,CT
Security_90,42,8360,42021000,50.0312,2400,,-2147483648,,-2147483648,T
Security_48,37,8360,42021000,,-2147483648,63.0938,5900,,-2147483648,Q
Security_23,51,8360,42026000,53.0312,2400,,-2147483648,,-2147483648,CT
Security_15,38,8360,42027000,31.1875,4200,,-2147483648,,-2147483648,CT
Security_81,32,8360,42028000,95.1875,9000,,-2147483648,,-2147483648,CT
Security_39,43,8360,42029000,,-2147483648,,-2147483648,75.9375,8000,Q
Security_61,31,8360,42032000,53.0938,900,,-2147483648,,-2147483648,T
Security_98,35,8360,42035000,23.0938,4500,,-2147483648,,-2147483648,T
Security_78,32,8360,42037000,,-2147483648,67.9688,4900,,-2147483648,Q
Security_61,32,8360,42038000,,-2147483648,53.0938,3500,,-2147483648,Q
Security_42,32,8360,42040000,41.0625,1500,,-2147483648,,-2147483648,CT
Security_90,43,8360,42045000,50.0312,700,,-2147483648,,-2147483648,CT
Security_5,44,8360,42051000,43.0,4000,,-2147483648,,-2147483648,T
Security_15,39,8360,42053000,,-2147483648,31.2812,300,,-2147483648,Q
Security_65,42,8360,42054000,,-2147483648,54.0312,3300,,-2147483648,Q
Security_23,52,8360,42056000,53.0312,6200,,-2147483648,,-2147483648,T
Security_44,35,8360,42058000,,-2147483648,15.1875,5400,,-2147483648,Q
Security_42,33,8360,42060000,41.0625,200,,-2147483648,,-2147483648,T
Security_87,41,8360,42064000,98.0938,3800,,-2147483648,,-2147483648,CT
Security_9,36,8360,42071000,,-2147483648,61.125,800,,-2147483648,Q
