result,table,_start,_stop,_time,_value,Ex,Id,SIC,SeqNo,Type,_field,_measurement
Query 1,8775,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3300.0,TK,Security_56,MEDICAL,17,CT,TradeSize,findata
Query 1,8776,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,18,Q,AskPrice,findata
Query 1,8776,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,18,Q,AskPrice,findata
Query 1,8777,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,18,Q,AskSize,findata
Query 1,8777,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7100.0,TK,Security_56,MEDICAL,18,Q,AskSize,findata
Query 1,8778,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,19,CT,TradePrice,findata
Query 1,8778,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.0938,TK,Security_56,MEDICAL,19,CT,TradePrice,findata
Query 1,8779,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,19,CT,TradeSize,findata
Query 1,8779,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6200.0,TK,Security_56,MEDICAL,19,CT,TradeSize,findata
Query 1,8780,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0,TK,Security_56,MEDICAL,2,CT,TradePrice,findata
Query 1,8780,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,2,CT,TradePrice,findata
Query 1,8781,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,8200.0,TK,Security_56,MEDICAL,2,CT,TradeSize,findata
Query 1,8781,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,2,CT,TradeSize,findata
Query 1,8782,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,20,T,TradePrice,findata
Query 1,8782,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.0938,TK,Security_56,MEDICAL,20,T,TradePrice,findata
Query 1,8783,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,20,T,TradeSize,findata
Query 1,8783,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9700.0,TK,Security_56,MEDICAL,20,T,TradeSize,findata
Query 1,8784,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,21,Q,AskPrice,findata
Query 1,8784,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.125,TK,Security_56,MEDICAL,21,Q,AskPrice,findata
Query 1,8785,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,21,Q,AskSize,findata
Query 1,8785,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2300.0,TK,Security_56,MEDICAL,21,Q,AskSize,findata
Query 1,8786,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,22,Q,AskPrice,findata
Query 1,8786,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.0938,TK,Security_56,MEDICAL,22,Q,AskPrice,findata
Query 1,8787,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,22,Q,AskSize,findata
Query 1,8787,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,500.0,TK,Security_56,MEDICAL,22,Q,AskSize,findata
Query 1,8788,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,23,T,TradePrice,findata
Query 1,8788,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.0938,TK,Security_56,MEDICAL,23,T,TradePrice,findata
Query 1,8789,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,23,T,TradeSize,findata
Query 1,8789,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2900.0,TK,Security_56,MEDICAL,23,T,TradeSize,findata
Query 1,8790,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,24,Q,BidPrice,findata
Query 1,8790,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,24,Q,BidPrice,findata
Query 1,8791,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,24,Q,BidSize,findata
Query 1,8791,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7600.0,TK,Security_56,MEDICAL,24,Q,BidSize,findata
Query 1,8792,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,25,T,TradePrice,findata
Query 1,8792,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,25,T,TradePrice,findata
Query 1,8793,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,25,T,TradeSize,findata
Query 1,8793,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8700.0,TK,Security_56,MEDICAL,25,T,TradeSize,findata
Query 1,8794,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,26,T,TradePrice,findata
Query 1,8794,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,26,T,TradePrice,findata
Query 1,8795,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,26,T,TradeSize,findata
Query 1,8795,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8400.0,TK,Security_56,MEDICAL,26,T,TradeSize,findata
Query 1,8796,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,27,T,TradePrice,findata
Query 1,8796,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,27,T,TradePrice,findata
Query 1,8797,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,27,T,TradeSize,findata
Query 1,8797,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,200.0,TK,Security_56,MEDICAL,27,T,TradeSize,findata
Query 1,8798,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,28,T,TradePrice,findata
Query 1,8798,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,28,T,TradePrice,findata
Query 1,8799,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,28,T,TradeSize,findata
Query 1,8799,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4100.0,TK,Security_56,MEDICAL,28,T,TradeSize,findata
Query 1,8800,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,29,CT,TradePrice,findata
Query 1,8800,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,29,CT,TradePrice,findata
Query 1,8801,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,29,CT,TradeSize,findata
Query 1,8801,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1700.0,TK,Security_56,MEDICAL,29,CT,TradeSize,findata
Query 1,8802,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,3,Q,AskPrice,findata
Query 1,8802,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,3,Q,AskPrice,findata
Query 1,8803,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,8500.0,TK,Security_56,MEDICAL,3,Q,AskSize,findata
Query 1,8803,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,3,Q,AskSize,findata
Query 1,8804,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,30,CT,TradePrice,findata
Query 1,8804,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,30,CT,TradePrice,findata
Query 1,8805,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,30,CT,TradeSize,findata
Query 1,8805,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2400.0,TK,Security_56,MEDICAL,30,CT,TradeSize,findata
Query 1,8806,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,31,CT,TradePrice,findata
Query 1,8806,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1562,TK,Security_56,MEDICAL,31,CT,TradePrice,findata
Query 1,8807,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,31,CT,TradeSize,findata
Query 1,8807,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9800.0,TK,Security_56,MEDICAL,31,CT,TradeSize,findata
Query 1,8808,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,32,Q,BidPrice,findata
Query 1,8808,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.125,TK,Security_56,MEDICAL,32,Q,BidPrice,findata
Query 1,8809,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,32,Q,BidSize,findata
Query 1,8809,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1600.0,TK,Security_56,MEDICAL,32,Q,BidSize,findata
Query 1,8810,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,33,CT,TradePrice,findata
Query 1,8810,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.125,TK,Security_56,MEDICAL,33,CT,TradePrice,findata
Query 1,8811,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,33,CT,TradeSize,findata
Query 1,8811,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4800.0,TK,Security_56,MEDICAL,33,CT,TradeSize,findata
Query 1,8812,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,34,Q,BidPrice,findata
Query 1,8812,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1875,TK,Security_56,MEDICAL,34,Q,BidPrice,findata
Query 1,8813,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,34,Q,BidSize,findata
Query 1,8813,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,800.0,TK,Security_56,MEDICAL,34,Q,BidSize,findata
Query 1,8814,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,35,T,TradePrice,findata
Query 1,8814,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,25.1875,TK,Security_56,MEDICAL,35,T,TradePrice,findata
Query 1,8815,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_56,MEDICAL,35,T,TradeSize,findata
Query 1,8815,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2600.0,TK,Security_56,MEDICAL,35,T,TradeSize,findata
Query 1,8816,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,4,Q,BidPrice,findata
Query 1,8816,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,4,Q,BidPrice,findata
Query 1,8817,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6700.0,TK,Security_56,MEDICAL,4,Q,BidSize,findata
Query 1,8817,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,4,Q,BidSize,findata
Query 1,8818,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,5,CT,TradePrice,findata
Query 1,8818,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,5,CT,TradePrice,findata
Query 1,8819,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1300.0,TK,Security_56,MEDICAL,5,CT,TradeSize,findata
Query 1,8819,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,5,CT,TradeSize,findata
Query 1,8820,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,6,T,TradePrice,findata
Query 1,8820,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,6,T,TradePrice,findata
Query 1,8821,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,2200.0,TK,Security_56,MEDICAL,6,T,TradeSize,findata
Query 1,8821,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,6,T,TradeSize,findata
Query 1,8822,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,7,T,TradePrice,findata
Query 1,8822,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,7,T,TradePrice,findata
Query 1,8823,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6500.0,TK,Security_56,MEDICAL,7,T,TradeSize,findata
Query 1,8823,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,7,T,TradeSize,findata
Query 1,8824,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,8,Q,BidPrice,findata
Query 1,8824,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,8,Q,BidPrice,findata
Query 1,8825,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6300.0,TK,Security_56,MEDICAL,8,Q,BidSize,findata
Query 1,8825,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,8,Q,BidSize,findata
Query 1,8826,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,25.0625,TK,Security_56,MEDICAL,9,CT,TradePrice,findata
Query 1,8826,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,9,CT,TradePrice,findata
Query 1,8827,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5100.0,TK,Security_56,MEDICAL,9,CT,TradeSize,findata
Query 1,8827,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_56,MEDICAL,9,CT,TradeSize,findata
Query 1,8828,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,64.0,TK,Security_57,INDUSTRIAL,1,T,TradePrice,findata
Query 1,8828,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_57,INDUSTRIAL,1,T,TradePrice,findata
Query 1,8829,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1200.0,TK,Security_57,INDUSTRIAL,1,T,TradeSize,findata
Query 1,8829,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_57,INDUSTRIAL,1,T,TradeSize,findata
Query 1,8830,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,10,Q,AskPrice,findata
Query 1,8830,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0312,TK,Security_57,INDUSTRIAL,10,Q,AskPrice,findata
Query 1,8831,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,10,Q,AskSize,findata
Query 1,8831,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,900.0,TK,Security_57,INDUSTRIAL,10,Q,AskSize,findata
Query 1,8832,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,11,T,TradePrice,findata
Query 1,8832,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0,TK,Security_57,INDUSTRIAL,11,T,TradePrice,findata
Query 1,8833,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,11,T,TradeSize,findata
Query 1,8833,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,100.0,TK,Security_57,INDUSTRIAL,11,T,TradeSize,findata
Query 1,8834,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,12,Q,BidPrice,findata
Query 1,8834,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,12,Q,BidPrice,findata
Query 1,8835,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,12,Q,BidSize,findata
Query 1,8835,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5700.0,TK,Security_57,INDUSTRIAL,12,Q,BidSize,findata
Query 1,8836,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,13,CT,TradePrice,findata
Query 1,8836,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,13,CT,TradePrice,findata
Query 1,8837,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,13,CT,TradeSize,findata
Query 1,8837,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2400.0,TK,Security_57,INDUSTRIAL,13,CT,TradeSize,findata
Query 1,8838,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,14,Q,BidPrice,findata
Query 1,8838,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,14,Q,BidPrice,findata
Query 1,8839,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,14,Q,BidSize,findata
Query 1,8839,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5900.0,TK,Security_57,INDUSTRIAL,14,Q,BidSize,findata
Query 1,8840,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,15,Q,BidPrice,findata
Query 1,8840,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,15,Q,BidPrice,findata
Query 1,8841,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,15,Q,BidSize,findata
Query 1,8841,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1500.0,TK,Security_57,INDUSTRIAL,15,Q,BidSize,findata
Query 1,8842,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,16,T,TradePrice,findata
Query 1,8842,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,16,T,TradePrice,findata
Query 1,8843,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,16,T,TradeSize,findata
Query 1,8843,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5100.0,TK,Security_57,INDUSTRIAL,16,T,TradeSize,findata
Query 1,8844,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,17,T,TradePrice,findata
Query 1,8844,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,17,T,TradePrice,findata
Query 1,8845,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,17,T,TradeSize,findata
Query 1,8845,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,4500.0,TK,Security_57,INDUSTRIAL,17,T,TradeSize,findata
Query 1,8846,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,18,Q,BidPrice,findata
Query 1,8846,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,18,Q,BidPrice,findata
Query 1,8847,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,18,Q,BidSize,findata
Query 1,8847,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3700.0,TK,Security_57,INDUSTRIAL,18,Q,BidSize,findata
Query 1,8848,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,19,T,TradePrice,findata
Query 1,8848,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,64.0625,TK,Security_57,INDUSTRIAL,19,T,TradePrice,findata
Query 1,8849,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,TK,Security_57,INDUSTRIAL,19,T,TradeSize,findata
Query 1,8849,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1400.0,TK,Security_57,INDUSTRIAL,19,T,TradeSize,findata
Query 1,8850,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,64.0938,TK,Security_57,INDUSTRIAL,2,Q,AskPrice,findata
Query 1,8850,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,TK,Security_57,INDUSTRIAL,2,Q,AskPrice,findata
Query 1,8851,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,4100.0,TK,Security_57,INDUSTRIAL,2,Q,AskSize,findata
